transaction_id,user_id,transaction_amount,transaction_type,transaction_time,location,is_foreign_transaction,device_type,is_new_device,is_new_location,account_age_days,avg_transaction_amount,transactions_last_24h,failed_logins_24h,time_since_last_txn,txn_hour,is_weekend,is_fraud
T0070354,U8041,4291.64,RTGS,13-12-2024 17:34,Bangalore,0,Tablet,0,0,1767,2475.98,1,0,1436,17,0,0
T0005367,U1542,2819.95,NEFT,22-03-2024 00:18,Hyderabad,0,Desktop,1,0,541,4190.16,2,0,1215,0,0,0
T0043569,U5342,4896.6,UPI,14-03-2024 08:44,Kolkata,0,Tablet,0,0,709,4914.39,0,0,751,8,0,0
T0055669,U6560,2060.34,RTGS,11-03-2024 04:39,Mumbai,0,Desktop,0,0,1574,3376.55,3,0,1377,4,0,0
T0064420,U7439,420.37,POS,30-05-2024 20:56,Delhi,0,Mobile,0,0,489,1545.02,5,1,700,20,0,0
T0056132,U6607,3192.66,IMPS,16-01-2024 00:03,Bangalore,0,Mobile,0,0,2403,4880.88,0,0,211,0,0,0
T0079920,U8977,4900.22,ATM Withdrawal,06-02-2024 14:34,Delhi,0,Mobile,0,0,978,5250.08,4,1,561,14,0,0
T0023653,U3377,3355.12,NEFT,04-05-2024 08:18,Kolkata,0,Desktop,0,0,2235,4480.77,3,2,157,8,1,0
T0000188,U1021,3099.22,UPI,23-04-2024 08:48,Delhi,0,Mobile,1,0,1465,3227.79,0,0,228,8,0,1
T0001520,U1150,4941.51,RTGS,19-01-2024 08:56,Hyderabad,0,Mobile,0,0,444,5030.06,1,1,88,8,0,0
T0083899,U9365,2292.09,UPI,05-05-2024 01:51,Hyderabad,0,Mobile,0,0,1671,3252.85,4,1,926,1,1,0
T0082891,U9270,2620.83,RTGS,11-04-2024 05:56,Delhi,0,Desktop,0,0,3521,4070.46,2,0,464,5,0,0
T0032547,U4265,4041.12,IMPS,28-02-2024 07:51,Kolkata,0,Mobile,0,0,1228,4219.81,4,0,907,7,0,0
T0017326,U2741,4116.6,NEFT,29-03-2024 08:03,Delhi,0,Mobile,0,0,3374,2173.09,1,1,602,8,0,0
T0006862,U1693,783.74,NEFT,24-10-2024 20:02,Chennai,0,Mobile,0,0,2527,3266.37,3,2,289,20,0,0
T0013375,U2344,5646.74,UPI,14-05-2024 08:33,Hyderabad,0,Tablet,0,0,1392,4518.73,3,0,213,8,0,0
T0055582,U6552,2433.29,UPI,15-03-2024 00:53,Mumbai,0,Tablet,0,0,746,2857.7,1,0,283,0,0,0
T0048563,U5851,4833.64,UPI,06-07-2024 05:06,Hyderabad,0,Tablet,0,1,3205,3868.4,1,0,528,5,1,0
T0001104,U1110,3844.26,UPI,15-12-2024 03:27,Kolkata,0,Desktop,0,0,2569,4119.06,0,1,187,3,1,0
T0049097,U5904,5702.05,ATM Withdrawal,29-08-2024 21:11,Bangalore,0,Desktop,0,0,1798,4636.18,1,0,1319,21,0,0
T0088083,U9777,4528.01,ATM Withdrawal,23-08-2024 19:07,Kolkata,0,Mobile,0,0,2444,5231.87,3,0,215,19,0,0
T0020662,U3079,4487.99,NEFT,17-10-2024 02:26,Chennai,0,Mobile,0,0,3415,4807.97,1,1,1201,2,0,0
T0091532,U10120,5254.5,UPI,06-12-2024 09:37,Mumbai,1,Mobile,0,0,141,6121.38,0,0,973,9,0,0
T0042014,U5194,4291.92,UPI,20-08-2024 10:41,Hyderabad,0,Desktop,0,0,2560,5499.38,4,0,256,10,0,0
T0065512,U7548,2660.25,IMPS,08-03-2024 22:27,Bangalore,0,Mobile,0,0,3365,2616.11,1,1,426,22,0,0
T0081069,U9093,7169.07,IMPS,27-02-2024 04:07,Kolkata,0,Desktop,0,0,3622,5203.15,2,2,968,4,0,0
T0021125,U3124,5282.78,UPI,14-11-2024 01:58,Mumbai,0,Mobile,0,0,1858,4020.66,2,1,734,1,0,0
T0087138,U9686,364.2441991,IMPS,14-07-2024 09:00,Chennai,0,Mobile,0,1,2982,4892.16,7,0,1156,9,1,1
T0044381,U5420,2812.43,ATM Withdrawal,25-08-2024 02:30,Chennai,0,Mobile,0,0,3395,3362.5,3,1,1256,2,1,0
T0096609,U10638,5906.26,UPI,05-06-2024 19:03,Delhi,0,Desktop,0,0,621,3655.53,4,0,1126,19,0,0
T0053388,U6335,4944.55,UPI,20-02-2024 19:15,Delhi,0,Desktop,1,0,292,5520.82,0,0,317,19,0,0
T0018530,U2861,3252.73,UPI,28-08-2024 03:39,Mumbai,0,Mobile,0,0,802,3687.86,0,0,614,3,0,0
T0013233,U2330,3499.13,NEFT,07-02-2024 10:49,Hyderabad,0,Mobile,0,0,1069,3711.56,1,1,1236,10,0,0
T0094498,U10419,4283.66,UPI,15-01-2024 18:14,Kolkata,0,Mobile,0,1,504,4126.24,3,0,275,18,0,0
T0081716,U9155,4121.14,ATM Withdrawal,25-07-2024 17:57,Kolkata,0,Mobile,0,0,1015,3859.04,3,0,696,17,0,0
T0074447,U8447,4005.53,NEFT,12-03-2024 19:42,Chennai,0,Mobile,0,1,3139,3622.8,1,0,1285,19,0,0
T0083630,U9339,4279.41,NEFT,24-10-2024 15:44,Hyderabad,0,Mobile,0,0,2072,2562.04,0,2,1195,15,0,0
T0059533,U6947,4430.34,IMPS,02-12-2024 07:02,Hyderabad,0,Mobile,0,0,874,3362.67,2,0,1199,7,0,0
T0053892,U6383,3318.2,UPI,30-12-2024 05:56,Mumbai,0,Mobile,0,0,1869,2518.34,4,0,1125,5,0,0
T0063654,U7363,3170.07,NEFT,13-10-2024 06:12,Hyderabad,0,Mobile,0,0,2341,3579.82,5,0,1373,6,1,0
T0012991,U2302,3906.94,NEFT,03-07-2024 15:00,Delhi,0,Mobile,0,1,3077,5220.4,2,1,513,15,0,0
T0091584,U10124,4249.21,IMPS,21-11-2024 05:02,Bangalore,0,Mobile,0,0,3600,4043.64,2,0,629,5,0,0
T0055007,U6497,6977.95,NEFT,04-05-2024 01:36,Bangalore,0,Mobile,0,0,1461,4309.59,3,0,98,1,1,0
T0034849,U4495,4457.44,UPI,12-02-2024 18:08,Hyderabad,0,Mobile,0,0,2953,3422.78,0,1,532,18,0,0
T0050809,U6075,5576.83,IMPS,28-08-2024 00:24,Delhi,0,Tablet,0,1,3493,4540.18,4,0,748,0,0,0
T0044288,U5411,3930.19,RTGS,28-08-2024 18:44,Bangalore,0,Desktop,0,0,704,4778.69,2,0,688,18,0,0
T0096808,U10659,5379.23,UPI,16-01-2024 09:01,Kolkata,0,Mobile,0,0,2917,5486.83,1,1,94,9,0,0
T0050152,U6006,2964.29,RTGS,21-10-2024 06:35,Bangalore,0,Desktop,0,0,2193,2442.65,1,2,1035,6,0,0
T0089825,U9946,3795.17,NEFT,22-04-2024 19:50,Kolkata,0,Desktop,0,0,2608,3203.53,4,0,507,19,0,0
T0064435,U7441,1931.6,ATM Withdrawal,25-01-2024 17:15,Kolkata,0,Mobile,0,0,866,1712.58,3,0,649,17,0,0
T0093196,U10283,3618.64,RTGS,01-05-2024 18:20,Delhi,0,Desktop,0,0,2600,4032.97,1,0,126,18,0,0
T0066625,U7658,3308.1,UPI,12-11-2024 15:41,Kolkata,0,Mobile,0,0,1657,3747.6,1,0,819,15,0,0
T0053205,U6318,2479.88,RTGS,11-12-2024 06:39,Kolkata,0,Mobile,0,0,348,2886.71,2,1,164,6,0,0
T0093608,U10326,5134.33,RTGS,22-08-2024 13:04,Hyderabad,0,Desktop,0,1,2123,4624.13,2,0,1137,13,0,0
T0047232,U5710,2995.49,NEFT,26-02-2024 20:44,Chennai,0,Mobile,0,0,3578,3179.69,2,0,769,20,0,0
T0048738,U5870,5621.16,NEFT,02-02-2024 12:56,Chennai,0,Mobile,0,0,727,4599.49,2,1,425,12,0,0
T0087014,U9674,5582.17,UPI,19-11-2024 13:14,Bangalore,0,Mobile,0,0,3340,5309.66,3,1,301,13,0,0
T0071664,U8171,4059.01,NEFT,08-12-2024 14:19,Delhi,0,Mobile,0,0,1474,2615.42,2,0,582,14,1,0
T0045195,U5507,5092.87,NEFT,13-08-2024 21:24,Bangalore,0,Desktop,0,0,2935,4578.88,3,0,973,21,0,0
T0006751,U1681,3801.73,UPI,12-12-2024 23:43,Kolkata,0,Mobile,0,0,401,3966.41,1,0,732,23,0,0
T0018651,U2874,5500.37,IMPS,10-07-2024 22:19,Kolkata,0,Desktop,1,0,3543,3836.8,0,0,543,22,0,0
T0095053,U10475,6256.14,RTGS,10-01-2024 02:26,Delhi,0,Mobile,0,0,2421,5671.51,19,0,3,2,0,1
T0096677,U10645,3207.79,UPI,02-02-2024 05:44,Chennai,0,Mobile,0,0,1933,3944.33,2,0,1429,5,0,0
T0094167,U10382,6074.71,NEFT,05-03-2024 01:07,Delhi,0,Mobile,0,0,1939,4577.81,1,0,200,1,0,0
T0000702,U1070,2821.63,NEFT,10-11-2024 15:32,Mumbai,0,Mobile,0,0,1084,5195.24,5,0,211,15,1,0
T0099693,U10950,4114.45,NEFT,07-10-2024 18:19,Chennai,1,Mobile,0,0,458,4488.82,3,0,1291,18,0,0
T0039247,U4925,1956.91,UPI,13-09-2024 22:59,Bangalore,0,Mobile,0,0,2219,2948.98,3,0,1310,22,0,0
T0045145,U5503,5118.48,IMPS,15-05-2024 20:14,Delhi,0,Mobile,0,0,2630,4123.68,2,2,879,20,0,0
T0064113,U7407,4473.51,UPI,26-07-2024 08:45,Bangalore,0,Mobile,1,0,271,3241.65,3,2,1138,8,0,0
T0055894,U6583,5752.65,UPI,20-12-2024 22:24,Bangalore,0,Tablet,1,0,3423,4919.59,5,0,808,22,0,0
T0088810,U9847,3102.45,ATM Withdrawal,03-09-2024 04:53,Delhi,0,Mobile,0,0,2291,5174.69,2,1,848,4,0,0
T0000573,U1058,5421.63,UPI,19-07-2024 11:48,Mumbai,0,Mobile,0,0,1280,4551.73,2,1,446,11,0,0
T0006474,U1654,494.88,NEFT,17-08-2024 03:56,Bangalore,1,Mobile,0,0,110,1907.48,0,1,956,3,1,0
T0080823,U9070,2682.14,IMPS,04-02-2024 18:19,Bangalore,0,Mobile,0,0,2861,4383.83,5,0,1202,18,1,0
T0084576,U9432,3046.81,IMPS,01-10-2024 10:52,Chennai,0,Desktop,0,0,2739,2822.47,3,0,840,10,0,0
T0007972,U1805,2302.24,IMPS,19-03-2024 20:49,Hyderabad,0,Mobile,0,0,1595,4932.9,1,0,755,20,0,0
T0004442,U1447,3938.88,IMPS,29-12-2024 20:44,Kolkata,0,Mobile,0,0,977,3224.41,4,0,1215,20,1,0
T0042645,U5253,4531.94,RTGS,31-10-2024 17:36,Chennai,0,Mobile,0,0,1398,5355.83,3,0,526,17,0,0
T0096541,U10631,3296.39,UPI,16-05-2024 15:24,Hyderabad,0,Mobile,0,0,2317,3492.19,1,0,16,15,0,0
T0016131,U2616,2845.12,IMPS,01-05-2024 20:08,Bangalore,0,Mobile,0,0,2012,4019.09,2,1,1350,20,0,0
T0079404,U8925,5475.53,ATM Withdrawal,04-05-2024 21:08,Hyderabad,0,Mobile,1,0,106,3688.78,1,2,1419,21,1,0
T0009298,U1934,6559.57,UPI,14-09-2024 05:15,Bangalore,0,Mobile,0,0,441,5341.04,2,0,73,5,1,0
T0030090,U4023,5184.76,UPI,24-11-2024 10:35,Chennai,0,Mobile,0,0,2870,4500.08,2,0,273,10,1,0
T0087773,U9746,12801.08,UPI,21-08-2024 02:42,Delhi,0,Desktop,1,0,758,4824.21,0,2,572,2,0,1
T0050790,U6073,4718.33,NEFT,15-11-2024 21:17,Hyderabad,0,Mobile,0,0,1557,4436.41,1,0,463,21,0,0
T0068549,U7854,3897.49,NEFT,09-12-2024 21:21,Mumbai,0,Mobile,0,0,2795,4224.38,2,0,224,21,0,0
T0034432,U4454,2825.05,UPI,04-12-2024 19:38,Kolkata,0,Tablet,0,0,2584,2897.97,1,0,753,19,0,0
T0007393,U1745,5171.16,RTGS,22-08-2024 14:31,Kolkata,0,Mobile,0,0,3338,4084.97,1,0,1141,14,0,0
T0085116,U9480,3100.39,NEFT,21-04-2024 18:45,Kolkata,0,Mobile,0,0,1656,3223.81,1,0,235,18,1,0
T0070452,U8051,5895.17,IMPS,07-04-2024 23:29,Kolkata,0,Tablet,0,1,2519,2736.45,3,0,1213,23,1,0
T0069253,U7926,3746.19,IMPS,09-04-2024 20:38,Mumbai,0,Mobile,0,0,875,3636.83,2,0,1425,20,0,0
T0062262,U7223,3484.08,RTGS,07-11-2024 20:55,Mumbai,0,Mobile,0,0,833,3127,3,0,865,20,0,0
T0034260,U4439,5203.36,RTGS,21-12-2024 15:42,Hyderabad,0,Mobile,0,0,2880,3635.15,0,0,939,15,1,0
T0063689,U7365,488.0712955,NEFT,01-03-2024 07:56,Bangalore,0,Mobile,0,1,2064,3699.47,9,1,1057,7,0,1
T0062029,U7198,3799.58,UPI,25-03-2024 15:10,Mumbai,0,Mobile,0,0,3173,3581.13,2,1,922,15,0,0
T0036421,U4648,2263.98,POS,29-07-2024 04:31,Bangalore,0,Mobile,0,1,2541,3583.29,2,1,1333,4,0,0
T0062110,U7207,2496.1,ATM Withdrawal,08-06-2024 01:55,Mumbai,0,Tablet,0,0,335,2699.85,4,0,641,1,1,0
T0082755,U9258,3299.34,UPI,02-07-2024 04:48,Delhi,0,Mobile,0,0,1575,3087.88,3,1,690,4,0,0
T0067410,U7738,4367.24,UPI,05-07-2024 04:12,Kolkata,0,Mobile,0,0,2049,5215.29,3,0,266,4,0,0
T0003051,U1315,4876.75,UPI,18-04-2024 14:28,Bangalore,0,Desktop,1,0,1536,5636.64,2,0,834,14,0,0
T0036978,U4706,4099.1,NEFT,29-12-2024 10:49,Bangalore,0,Mobile,0,0,2470,3989.64,19,1,2,10,1,1
T0073039,U8308,6631.275,RTGS,29-05-2024 04:38,Kolkata,1,Mobile,1,1,3266,4112.51,2,0,787,4,0,1
T0028815,U3895,4105.05,POS,27-04-2024 18:40,Mumbai,0,Desktop,0,1,2817,4516.73,1,0,386,18,1,0
T0100162,U10998,5111.26,UPI,07-12-2024 08:12,Delhi,0,Mobile,0,0,638,4127.53,3,0,732,8,1,0
T0035374,U4544,3046.73,UPI,12-11-2024 15:05,Kolkata,0,Mobile,0,0,1336,3452.19,2,1,154,15,0,0
T0058815,U6875,5055.37,NEFT,24-09-2024 00:47,Bangalore,0,Mobile,0,1,216,3908.79,1,0,1094,0,0,0
T0028648,U3877,2867.99,UPI,22-11-2024 02:19,Mumbai,0,Mobile,0,0,3349,2921.15,2,0,726,2,0,0
T0053023,U6298,1912,UPI,15-05-2024 19:42,Hyderabad,0,Mobile,0,0,3251,1535.73,2,0,1218,19,0,0
T0033124,U4324,16243.9,IMPS,06-09-2024 14:13,Hyderabad,0,Mobile,1,0,348,7202,2,0,601,14,0,1
T0081240,U9109,4536.2,IMPS,27-12-2024 15:35,Mumbai,0,Mobile,0,0,134,4726.07,5,0,1257,15,0,0
T0012940,U2296,4739.56,UPI,12-12-2024 08:28,Bangalore,0,Mobile,0,0,537,3178.71,7,1,42,8,0,0
T0071350,U8139,5761.66,NEFT,03-09-2024 12:11,Mumbai,0,Mobile,0,0,1150,4792.9,1,1,386,12,0,0
T0048125,U5805,2725.28,NEFT,14-03-2024 01:05,Delhi,0,Tablet,0,0,438,2616.43,2,3,520,1,0,0
T0088012,U9771,3985.01,ATM Withdrawal,14-12-2024 13:40,Mumbai,0,Tablet,0,0,2330,2144.31,2,0,193,13,1,0
T0057275,U6728,4175.06,POS,23-01-2024 01:02,Kolkata,0,Mobile,0,0,713,3339.4,11,0,2,1,0,1
T0074944,U8497,428.0291776,UPI,19-07-2024 11:46,Mumbai,0,Mobile,0,1,2463,3401.27,9,0,1386,11,0,1
T0000568,U1057,4443.42,IMPS,05-10-2024 11:48,Bangalore,0,Mobile,0,1,1532,5312.41,2,0,263,11,1,0
T0083196,U9298,4565.91,IMPS,19-02-2024 01:33,Chennai,0,Desktop,0,0,2038,4806.81,2,0,692,1,0,0
T0097787,U10753,3650.97,NEFT,06-02-2024 22:36,Delhi,0,Mobile,0,0,3210,4177.41,2,0,1075,22,0,0
T0097830,U10757,3381.78,NEFT,12-12-2024 09:19,Hyderabad,0,Desktop,0,0,2165,3056.14,1,0,575,9,0,0
T0042291,U5218,3671.91,UPI,22-06-2024 04:53,Mumbai,0,Mobile,0,0,2250,4594.36,5,0,1037,4,1,0
T0099407,U10922,6732.61,IMPS,04-08-2024 20:57,Chennai,0,Mobile,0,0,3110,4863.67,0,1,886,20,1,0
T0061888,U7182,5003.53,NEFT,15-01-2024 17:16,Delhi,0,Mobile,0,0,3649,4961.96,3,0,1058,17,0,0
T0065739,U7569,3818.54,POS,15-11-2024 13:20,Kolkata,0,Mobile,0,0,2523,4367.29,0,0,664,13,0,0
T0063486,U7345,3634.52,UPI,31-07-2024 15:45,Kolkata,0,Desktop,0,0,2843,3338.61,2,0,589,15,0,0
T0077184,U8717,1786.67,IMPS,04-11-2024 19:20,Chennai,0,Tablet,0,0,2862,2344.7,5,1,1171,19,0,0
T0085411,U9508,3940.34,IMPS,13-04-2024 21:59,Chennai,0,Mobile,0,0,3406,3637,1,1,1022,2,0,1
T0035163,U4523,3447.28,IMPS,08-02-2024 04:30,Chennai,0,Mobile,0,0,2315,2312.32,4,0,565,4,0,0
T0050379,U6031,5264.96,NEFT,27-04-2024 22:52,Bangalore,0,Mobile,0,0,2710,4133.49,1,1,971,22,1,0
T0067106,U7707,3792.02,RTGS,14-10-2024 15:06,Mumbai,0,Mobile,0,0,2886,4307.06,1,1,710,1,0,1
T0030497,U4060,3898.59,UPI,18-09-2024 01:31,Delhi,0,Mobile,0,0,3356,4143.39,2,0,1401,1,0,0
T0098952,U10877,5075.85,IMPS,01-04-2024 12:02,Bangalore,0,Mobile,0,0,2064,4142.03,7,1,957,2,0,1
T0040149,U5014,1997.13,NEFT,06-01-2024 06:09,Kolkata,0,Mobile,0,0,2293,2662.29,3,1,764,6,1,0
T0061953,U7190,6930.2,RTGS,24-06-2024 01:48,Bangalore,0,Mobile,0,0,2909,4928.69,0,0,422,1,0,0
T0046607,U5646,2088.1,UPI,06-02-2024 05:46,Chennai,0,Mobile,0,0,2613,3082.3,4,1,870,5,0,0
T0085553,U9524,8142.56,ATM Withdrawal,07-06-2024 02:31,Bangalore,0,Mobile,1,0,3061,3877.82,2,0,1146,2,0,1
T0068776,U7878,3993.67,IMPS,26-02-2024 18:37,Delhi,0,Mobile,0,0,973,2366.05,4,1,664,18,0,0
T0036160,U4620,3660.49,NEFT,16-11-2024 02:51,Bangalore,0,Mobile,0,0,440,3162.51,3,1,1400,2,1,0
T0075571,U8561,4519.18,IMPS,12-02-2024 21:38,Mumbai,0,Mobile,0,0,2250,4127.87,2,1,588,21,0,0
T0043754,U5360,3472.79,UPI,24-11-2024 05:25,Chennai,0,Mobile,0,0,2834,3895.14,3,0,488,5,1,0
T0059904,U6985,3323.52,POS,29-12-2024 11:16,Bangalore,0,Desktop,0,0,765,4226.6,3,1,442,11,1,0
T0094292,U10397,926.88,IMPS,20-09-2024 05:19,Mumbai,0,Mobile,0,0,2860,2195.69,1,0,1189,5,0,0
T0006393,U1645,4655.64,IMPS,27-02-2024 05:38,Kolkata,0,Mobile,0,0,2722,4900,2,1,321,5,0,0
T0080351,U9019,3632.03,NEFT,10-06-2024 15:48,Hyderabad,0,Mobile,0,1,3297,3984.01,3,0,395,15,0,0
T0094337,U10403,5956.45,RTGS,30-06-2024 19:54,Chennai,0,Mobile,0,0,2905,4472.84,1,0,962,19,1,0
T0026789,U3686,2637.74,RTGS,17-08-2024 20:37,Chennai,0,Mobile,0,0,3496,3506.6,5,0,1391,20,1,0
T0094913,U10460,5117.49,UPI,16-03-2024 03:47,Mumbai,0,Mobile,0,0,2601,3597.55,1,0,1323,3,1,0
T0084662,U9441,6178.31,UPI,03-01-2024 20:17,Bangalore,0,Mobile,0,1,2802,4970.45,3,0,865,20,0,0
T0021317,U3141,5803.18,POS,06-08-2024 07:49,Chennai,0,Desktop,0,0,932,5447.45,1,0,870,7,0,0
T0037942,U4803,2972.34,UPI,23-11-2024 04:11,Delhi,0,Tablet,0,0,2782,4078.92,2,1,148,4,1,0
T0076841,U8683,4674.59,POS,11-09-2024 09:48,Mumbai,0,Mobile,0,0,439,3901.01,3,0,884,9,0,0
T0049174,U5910,3203.79,IMPS,07-12-2024 20:38,Hyderabad,0,Desktop,0,0,1702,3577.35,4,1,1355,20,1,0
T0096408,U10617,2056.18,ATM Withdrawal,31-05-2024 08:46,Kolkata,0,Mobile,0,0,1650,3489.78,1,1,3,8,0,0
T0078617,U8855,889.57,NEFT,26-08-2024 14:32,Kolkata,0,Tablet,0,0,2671,2232.83,1,0,890,14,0,0
T0070495,U8055,4174.57,IMPS,26-08-2024 10:28,Bangalore,0,Mobile,0,0,378,4265.5,5,1,1436,10,0,0
T0053884,U6382,5550.045,UPI,08-04-2024 13:18,Delhi,1,Desktop,1,1,461,3937.95,2,1,1156,13,0,1
T0083522,U9329,1586.95,UPI,02-10-2024 19:09,Delhi,0,Desktop,0,1,3508,2937.53,1,0,1294,19,0,0
T0049110,U5905,3838.97,IMPS,15-08-2024 15:23,Chennai,0,Mobile,0,0,604,3910.79,1,0,126,15,0,0
T0098929,U10875,5449.55,NEFT,25-05-2024 19:11,Mumbai,0,Mobile,0,0,2791,5745.86,0,0,1380,19,1,0
T0047564,U5745,3415.97,ATM Withdrawal,12-11-2024 07:15,Hyderabad,0,Mobile,0,0,500,3600.58,2,3,1243,7,0,0
T0001702,U1171,3999.4,IMPS,13-08-2024 13:27,Bangalore,0,Mobile,0,0,123,3828.54,1,0,418,13,0,0
T0025687,U3579,5630.07,NEFT,23-03-2024 14:08,Bangalore,0,Mobile,0,0,589,4798.91,3,0,803,14,1,0
T0047250,U5712,5206.17,UPI,10-10-2024 04:53,Kolkata,1,Mobile,0,0,2936,3547.5,3,1,1117,4,0,0
T0030010,U4015,4636.7,UPI,13-05-2024 19:48,Hyderabad,0,Desktop,0,0,274,4843.55,0,0,1429,19,0,0
T0036460,U4653,4705.36,UPI,25-08-2024 19:55,Bangalore,0,Mobile,0,0,157,4239.86,3,1,852,4,0,1
T0004475,U1450,4880.7,ATM Withdrawal,18-03-2024 02:18,Delhi,0,Mobile,1,1,2238,4665.77,2,0,32,2,0,0
T0037681,U4777,3964.59,ATM Withdrawal,05-05-2024 19:29,Hyderabad,0,Mobile,0,0,2963,4820.62,4,0,902,19,1,0
T0030078,U4022,12777.56,RTGS,09-05-2024 14:38,Bangalore,0,Mobile,1,0,1955,5109.44,2,0,338,14,0,1
T0004911,U1495,4658.15,IMPS,24-07-2024 01:49,Hyderabad,0,Mobile,0,0,2196,3453.17,3,0,1178,1,0,0
T0083600,U9337,3098,IMPS,26-06-2024 04:49,Delhi,0,Tablet,0,0,770,2731.61,3,1,931,4,0,0
T0030482,U4060,4512.96,ATM Withdrawal,12-09-2024 19:25,Bangalore,0,Mobile,0,1,3356,4143.39,1,0,603,19,0,0
T0070119,U8018,3505.79,IMPS,07-09-2024 22:42,Kolkata,0,Desktop,0,0,1448,4452,2,1,992,22,1,0
T0002120,U1215,3381.72,RTGS,10-06-2024 12:37,Chennai,0,Mobile,1,0,1624,3623.02,1,2,1231,12,0,0
T0069373,U7940,4468.2,RTGS,30-07-2024 07:08,Kolkata,0,Mobile,0,0,2086,2316.01,0,1,679,7,0,0
T0038659,U4872,3875.89,NEFT,19-11-2024 01:39,Chennai,0,Mobile,0,0,173,3426.71,0,1,1002,1,0,0
T0060211,U7018,2332.56,IMPS,24-12-2024 01:45,Hyderabad,0,Desktop,0,0,282,2832,0,0,50,1,0,0
T0085505,U9519,4475.76,ATM Withdrawal,10-02-2024 21:44,Delhi,0,Mobile,0,0,3299,3889.22,6,0,623,21,1,0
T0061167,U7111,3955.6,UPI,06-07-2024 01:59,Hyderabad,0,Mobile,0,1,1162,4055.01,1,0,687,1,1,0
T0091710,U10137,5246.31,ATM Withdrawal,10-11-2024 16:34,Delhi,0,Tablet,0,0,2974,4134.85,2,0,698,16,1,0
T0000238,U1026,3073.83,RTGS,07-09-2024 16:05,Chennai,0,Mobile,0,0,1802,2707.57,1,0,672,16,1,0
T0070796,U8085,5305.68,IMPS,20-01-2024 03:38,Bangalore,0,Desktop,0,0,494,4246.81,0,1,1229,3,1,0
T0067438,U7742,5210.49,UPI,08-01-2024 02:36,Chennai,0,Mobile,1,0,282,4816.14,0,0,1310,2,0,0
T0007864,U1794,4335.01,UPI,14-12-2024 21:45,Kolkata,0,Mobile,0,0,3241,4516.34,3,0,365,21,1,0
T0081840,U9167,2948.85,NEFT,27-04-2024 12:27,Kolkata,0,Mobile,0,1,3356,2394,1,0,662,12,1,0
T0046553,U5640,4478.13,NEFT,27-02-2024 09:06,Mumbai,1,Desktop,0,1,1841,4269.46,2,0,50,9,0,0
T0057219,U6723,5282.16,NEFT,21-11-2024 08:42,Delhi,0,Mobile,0,0,1306,4905.95,1,1,1109,8,0,0
T0025520,U3565,3444.82,NEFT,29-04-2024 01:14,Delhi,0,Desktop,0,0,1502,2795.06,0,0,533,1,0,0
T0029315,U3944,2486.17,UPI,12-07-2024 00:26,Hyderabad,0,Desktop,0,0,3350,1871.94,4,0,246,0,0,0
T0009100,U1915,2803.39,UPI,17-09-2024 08:07,Hyderabad,0,Desktop,0,0,1994,2961.35,1,2,343,8,0,0
T0085233,U9492,2252.13,POS,28-10-2024 16:54,Hyderabad,0,Tablet,0,0,954,3448.65,2,0,181,16,0,0
T0036608,U4668,2497.51,ATM Withdrawal,30-07-2024 08:59,Bangalore,0,Desktop,0,0,3520,3283.72,1,0,1251,8,0,0
T0091800,U10146,5285.36,UPI,19-11-2024 14:55,Chennai,0,Mobile,0,0,647,3435.15,1,0,1116,14,0,0
T0048112,U5804,6275.26,NEFT,07-06-2024 09:41,Delhi,0,Mobile,0,1,3012,5178.16,17,0,2,9,0,1
T0020274,U3039,153.2880336,POS,24-09-2024 03:12,Kolkata,1,Mobile,0,1,927,3752.88,6,0,1044,3,0,1
T0044906,U5478,2642.66,UPI,07-09-2024 22:41,Kolkata,0,Mobile,0,0,2521,2519.54,3,2,1018,22,1,0
T0024974,U3514,3020.38,UPI,23-12-2024 07:40,Delhi,0,Mobile,0,0,2731,2514.94,3,1,944,7,0,0
T0011165,U2121,5717.29,UPI,17-11-2024 20:54,Delhi,0,Desktop,0,0,2483,5911.81,3,0,270,20,1,0
T0003564,U1365,5129.89,IMPS,09-03-2024 10:37,Delhi,0,Mobile,0,0,2466,4944.33,1,0,346,10,1,0
T0033014,U4311,4859.14,NEFT,12-04-2024 01:17,Hyderabad,0,Mobile,0,0,2968,4515.59,1,0,798,1,0,0
T0043531,U5339,6541.23,UPI,30-04-2024 06:05,Delhi,0,Desktop,0,0,1518,5638.51,4,0,506,6,0,0
T0040425,U5040,4660.39,POS,12-10-2024 13:52,Bangalore,0,Mobile,0,0,2004,4635.07,2,0,549,13,1,0
T0059823,U6976,729.33,POS,24-01-2024 02:31,Mumbai,0,Desktop,1,0,3176,2475.38,5,0,1072,2,0,0
T0089009,U9866,3647.69,UPI,15-08-2024 08:48,Delhi,0,Mobile,0,0,1173,4131.17,3,1,97,8,0,0
T0069682,U7972,3435.56,RTGS,08-11-2024 00:00,Bangalore,0,Desktop,0,0,1679,3516.98,3,0,292,0,0,0
T0003150,U1325,3729.29,NEFT,12-09-2024 22:45,Bangalore,0,Mobile,0,0,392,2734.27,1,1,91,22,0,0
T0067518,U7748,4121.46,UPI,03-08-2024 16:41,Bangalore,0,Mobile,0,0,2872,3832.86,2,0,1325,16,1,0
T0003475,U1358,5762.03,IMPS,14-12-2024 03:19,Chennai,0,Tablet,0,0,1990,4969.26,4,0,1356,3,1,0
